Step,A0A1,A0B0,A0bottom0,A0left0,A1A0,A1A2,A1B1,A1left1,A2A1,A2A3,A2B2,A2left2,A3A2,A3A4,A3B3,A3left3,A4A3,A4B4,A4left4,A4top0,B0A0,B0B1,B0C0,B0bottom1,B1A1,B1B0,B1B2,B1C1,B2A2,B2B1,B2B3,B2C2,B3A3,B3B2,B3B4,B3C3,B4A4,B4B3,B4C4,B4top1,C0B0,C0C1,C0D0,C0bottom2,C1B1,C1C0,C1C2,C1D1,C2B2,C2C1,C2C3,C2D2,C3B3,C3C2,C3C4,C3D3,C4B4,C4C3,C4D4,C4top2,D0C0,D0D1,D0E0,D0bottom3,D1C1,D1D0,D1D2,D1E1,D2C2,D2D1,D2D3,D2E2,D3C3,D3D2,D3D4,D3E3,D4C4,D4D3,D4E4,D4top3,E0D0,E0E1,E0bottom4,E0right0,E1D1,E1E0,E1E2,E1right1,E2D2,E2E1,E2E3,E2right2,E3D3,E3E2,E3E4,E3right3,E4D4,E4E3,E4right4,E4top4,bottom0A0,bottom1B0,bottom2C0,bottom3D0,bottom4E0,left0A0,left1A1,left2A2,left3A3,left4A4,right0E0,right1E1,right2E2,right3E3,right4E4,top0A4,top1B4,top2C4,top3D4,top4E4
5000.0,0.041852678571428575,0.041852678571428575,0.0,0.0,0.027901785714285716,0.05580357142857143,0.041852678571428575,0.0,0.029556475079059296,0.03554788706006483,0.07360119751447392,0.0,0.06975446428571429,0.041852678571428575,0.027901785714285716,0.0,0.041852678571428575,0.027901785714285716,0.0,0.027901785714285716,0.20926339285714288,0.06975446428571429,0.041852678571428575,0.0,0.027901785714285716,0.05580357142857143,0.06975446428571429,0.1910570780086108,0.05580357142857143,0.05580357142857143,0.041852678571428575,0.041852678571428575,0.06975446428571429,0.041852678571428575,0.0,0.03767022307667369,0.037961084744658126,0.04784200891120456,0.013950892857142858,0.0,0.06975446428571429,0.2508370535714286,0.34877232142857145,0.0,0.09765625,0.12555803571428573,0.08370535714285715,0.20926339285714285,0.027953304096001007,0.12555803571428573,0.08370535714285715,0.2650669642857143,0.10293328575938883,0.02072740028875681,0.03801141653861687,0.027901785714285716,0.05580357142857143,0.041852678571428575,0.041852678571428575,0.0,0.02194559646276223,0.1454979665361772,0.5998883928571429,0.0,0.0705963326419474,0.6417410714285714,0.4235856506714904,0.06975446428571429,0.023410122416051164,0.5161830357142857,0.05183589504437203,0.05580357142857143,0.06975446428571429,0.5429841046754265,0.041852678571428575,0.013950892857142858,0.041852678571428575,0.06975446428571429,0.027901785714285716,0.0,0.08370535714285715,0.41852678571428575,0.0,0.0,0.6696428571428572,0.36301316954024215,0.05580357142857143,0.0,0.3966140105923561,0.24010520441819602,0.027901785714285716,0.0,0.05964045115353892,0.05627088984254355,0.027901785714285716,0.0,0.03783572313320914,0.04832254489182818,0.0,0.0,0.0,0.027901785714285716,0.0,0.027901785714285716,0.04216091244720579,0.0,0.0,0.0,0.0,0.0,0.0,0.027901785714285716,0.0,0.005350864526724255,0.0,0.0,0.0,0.0,0.0,0.0
5100.0,0.04484788270802983,0.02995894531131725,0.0,0.002024270640541214,0.028025884374411815,0.03819050767436498,0.039488598198124836,0.006060132688214401,0.029163837485779318,0.046559692105755876,0.10140368105932414,0.0,0.0603715537791726,0.04525800103075232,0.03666873554577385,0.0,0.0238637272141034,0.039208136838177435,0.0038603354154733765,0.008266973997243536,0.18161667106516538,0.055210367405603124,0.06298051243760953,0.0,0.045406170726153175,0.06279938150085972,0.06314799950392176,0.18763679563617208,0.04802030916553987,0.03289063258261789,0.06440113589439052,0.06207396495865096,0.062234546854213695,0.04910431270969474,0.04345597115496887,0.03175524275060741,0.026976124615850285,0.054669187986474715,0.037329849889906445,0.0062245784624101845,0.06038309027952955,0.24624503021573985,0.5041554685000045,0.0,0.05544079140315722,0.08066402865683975,0.048638424555293776,0.23920225240411136,0.025785573914444897,0.08128006101446154,0.06343736925743654,0.28822518194104757,0.06942157098216083,0.04408746787582836,0.05642167504853038,0.046941152713129826,0.035378491827154274,0.027486191687631726,0.03620585314561612,0.0,0.056234527872406286,0.1648875791697874,0.5781450014679279,0.0,0.02125299855640339,0.6548415516977205,0.3853793367328728,0.0243586507305996,0.03765852496673987,0.6144212083669113,0.07064008013538545,0.09316014256520376,0.07253383186502269,0.5162170467660229,0.04235157049255866,0.05205104488418085,0.03266596745932622,0.04702461969106674,0.03728626151624095,0.0,0.07557463706142172,0.400986921548058,0.0,0.0,0.6689453125,0.2952450798539191,0.057997333003577546,0.0,0.42156999901604647,0.30619724288904443,0.05133979658625945,0.0,0.044982580482190455,0.05633190979918317,0.05815561935369651,0.0,0.036129800504747636,0.03073107893401651,0.0,0.005519567175911007,0.008697667186534818,0.0004696775947840277,0.0,0.03911363761601271,0.016078950384451014,0.0,0.0,0.0,0.0,0.0,0.006064923942101352,0.02790178571428571,0.0,0.00958295802418925,0.004061495678584664,0.0,0.0,0.0,0.0,0.0
5200.0,0.04654050599993598,0.045149556735662254,0.0,0.0011160714285714287,0.04241093009436117,0.04895832602740495,0.0461465300887512,0.002315575791066665,0.03847370170699716,0.03889066780613296,0.06469123239343792,0.0,0.03903781820094428,0.058802949608924425,0.018043446424003056,0.00020245346283571776,0.01709507428765182,0.036963672269653636,0.004743303571428571,0.0017636874963679338,0.1755338274025504,0.04352724583713424,0.1312477127550176,0.0,0.06869892976516224,0.05108961950390809,0.03040821430108155,0.0877509164197113,0.03647994338526285,0.05166465512857714,0.04560424983796426,0.07031014341892351,0.049094901670544366,0.039614393974901345,0.0414687235618207,0.03535020626829202,0.029026345802965307,0.03643087931785108,0.033305718399881806,0.0061063168313053905,0.03999642679761478,0.14815112078310533,0.6258853914461107,0.0,0.038594283614045745,0.153673678689033,0.065798405003304,0.3320313810924707,0.04338521236067803,0.08362792240085817,0.06492279357329102,0.34400500140175166,0.04341822949760399,0.035940775285911955,0.10823394195228934,0.04665111508449602,0.040832488792569975,0.045883264800277115,0.0408903875636467,0.0,0.03726079194322236,0.11381987702298611,0.6067243303571428,0.0,0.05545429375804772,0.6467633928571428,0.1351177449745088,0.020774085404125116,0.04181357263284208,0.6635044642857142,0.09586172113395566,0.18680272945132492,0.052051650825873354,0.6140275732758221,0.046050285540757435,0.06917634558164688,0.04887464074902667,0.03513497843994488,0.05009574599843316,0.007645654847877334,0.054585289115437065,0.4617900414236773,0.0,0.0,0.6409384552575931,0.1209644711147446,0.016081894080951554,0.0,0.4122869750336824,0.38992081738479484,0.042157837839639535,0.0,0.0354264240704259,0.06445729778060631,0.11099132773994758,0.0,0.04508515922934081,0.03452891667373568,0.0,0.006025108221935682,0.015813434666226412,0.016976822472040833,0.0,0.015532967677666144,0.010829117734601301,0.0,0.0,0.0,0.0,0.0,0.010269255135387267,0.01283482142857143,0.0,0.007005873389889958,0.0,0.0,0.0,0.0,0.0,0.0
5300.0,0.04317732082890834,0.04705726073381505,0.0,0.0045266096541536505,0.06237256777164246,0.05084981485024952,0.015666001901628524,0.0061160502776021475,0.022131614957807515,0.03858467505737274,0.036978314421741564,0.0,0.03325513060985054,0.0352570042528484,0.047021225576780214,0.001953125,0.028485874176925958,0.02888165621673508,0.0008370535714285715,0.0037771992736680793,0.07678217592724082,0.055849576144357066,0.416332505798228,0.0,0.03393943531512466,0.09512919354277165,0.037495284912214516,0.05957290586312756,0.014970333087044468,0.04464466221477679,0.03785800430635296,0.04807605861215086,0.040736963815346236,0.0388277669453463,0.021142212040947926,0.06417376111631556,0.03855546297781155,0.051505906598561385,0.03205706776827473,0.007502268714471156,0.028254856170486703,0.01780067610778707,0.6249302475926459,0.0,0.0508193581795139,0.30712678460345766,0.04443306382799953,0.47111364734727235,0.03878782536822644,0.09406423966186274,0.10527458814832412,0.46898804762692664,0.032532353036573494,0.05524238710611207,0.07207302218706686,0.07288136328847998,0.056161921278549395,0.06333982858825918,0.024135465882175303,0.0,0.022781600732224537,0.01766219119978413,0.6005859375000001,0.0,0.051263696241849885,0.6417410714285714,0.004746605995462342,0.002747755722051341,0.031187085114696603,0.6447049670327639,0.015072404101625716,0.2706467667317666,0.05380494709126328,0.6220692339697715,0.025459545969337923,0.031103257778523102,0.03403442153230798,0.12732861554708255,0.028173825575196113,0.008299060410916883,0.02628127333360781,0.4660993303571429,0.0,0.0,0.6417410714285714,0.01101712739431588,0.005238132593877862,0.0,0.21950206602689698,0.4740357099146673,0.0054857702865106625,0.0,0.05660678882171935,0.12170390362654974,0.17836165786008892,0.0,0.04470644386234186,0.03890425284835637,0.0,0.0019541847294946273,0.007904844308682974,0.01592132425773875,0.0,0.023368559540856756,0.012049595203050857,0.0,0.0,0.0,0.0,0.0,0.004354660412146693,0.00405978567538656,0.0,0.011700206172150751,0.01623219113213927,0.0,0.0,0.0,0.0,0.0
5400.0,0.017991878871471974,0.027241979542655483,0.0,0.0019099563753954007,0.02458128127374215,0.022652924745079548,0.023710944317319856,0.0021608091622882537,0.023197797956101038,0.0309695161630213,0.023988345755830136,0.0,0.029372134508587066,0.03159108803478149,0.032893749226817995,0.002200722132466153,0.042138760382936555,0.02394539154730326,0.003981520774524317,0.0017938411606097464,0.01708382557863221,0.015550307206383457,0.603209543817864,0.0,0.02174929875276692,0.08576873420456542,0.023921628431242795,0.03702606179406962,0.01965055507476001,0.02762742066899396,0.02734716207188029,0.1428282446588411,0.028919492525032862,0.027572690234989084,0.06205534912934772,0.049433079301308816,0.04348337821743388,0.03017934449270148,0.03536814877156127,0.009854445607360538,0.016845897437620935,0.026794150687340763,0.6396874531179235,0.0,0.014244564023672317,0.4601773070200016,0.02823355585527257,0.6078622440412792,0.024157978905633835,0.0173392258786635,0.03943179678477393,0.6345344060180509,0.03030205038762685,0.06098849806964947,0.037018939597806555,0.09196276827132177,0.03562710431386154,0.033670114434628064,0.03775927340974586,0.0,0.01722100399212405,0.012759417298198556,0.6325334821428571,0.0,0.051172865518134845,0.6309983845814235,0.003770309107815304,0.0027888967380031325,0.007929695261844817,0.6640624999999999,0.007692133842601982,0.29138640573412217,0.023262945914929806,0.6696428571428575,0.03441770788729999,0.01041978972524229,0.030597221832932085,0.2122112634706863,0.034310489564239086,0.004182656565372334,0.008390996239989356,0.4784861199312305,0.0,0.0,0.6092109044778102,0.0050630401789052955,7.283934110678404e-05,0.0,0.23147602160140487,0.556157752585623,0.002559491166922555,0.0,0.04788294104276832,0.11068754083764562,0.049244642301771197,0.0,0.036141458385043505,0.02656304650936401,0.0,0.0,0.0,0.008630776623711856,0.0,0.05407182658666747,0.00438152565631799,0.0,0.0,0.0,0.0,0.0,0.008174978159664878,0.02442800068989851,0.0,0.0041782148157495725,0.008487645023402593,0.0,0.0,0.0,0.0,0.0
5500.0,0.017895500846231892,0.026704477671032557,0.0,0.0,0.02282053076482927,0.020566781247954954,0.019738947319995263,0.0,0.011774244621326107,0.02350695642419064,0.02719989313162676,0.0,0.01848633031010557,0.027268032468208515,0.027544004894186555,0.0019157040618471995,0.016007998127645265,0.01838436804190451,0.0025111607142857145,0.0036574138921938843,0.013087517562110726,0.00586708798748323,0.6482370739988161,0.0,0.03163455084637002,0.03621802360786135,0.011788502005844017,0.016760921066517397,0.017996737607227878,0.014270870006714351,0.024896807182987077,0.2628537902036116,0.019853100951585004,0.019378835249507655,0.026300300639817965,0.024344526433824887,0.012073470327645129,0.015404353495907647,0.0337348651283008,0.0002790178571428572,0.0002523688249323594,0.034551611955266355,0.6696428571428575,0.0,0.017637943505559587,0.4896763392857145,0.062281582335285995,0.6417410714285714,0.009686452567034008,0.007556015448658829,0.012452478902058974,0.6134402525162546,0.01363706210265988,0.11384114309144039,0.025236289770371866,0.0814122049863977,0.00999328478961502,0.02884229760226208,0.049334465065989874,0.0,0.0,0.008417912144277263,0.6400669642857143,0.0,0.07055564261671157,0.6417410714285714,0.0025957548639708285,0.0028642438540908057,0.012127356983507184,0.6517857142857143,0.015542059131759278,0.3061496597239769,0.01418698026637082,0.6556518661368442,0.013433275484283504,0.014113577199942188,0.011999262181667865,0.36484853013581925,0.03291643708291708,0.002254272650776632,0.004866787899912699,0.5126297631041,0.0,0.0,0.6159319196428571,0.002606641859942101,0.007316449573607987,0.0,0.2913113203612319,0.6025285626264716,0.0012830457694001762,0.0,0.045582752930759585,0.06623308494613302,0.008348860821413536,0.0,0.004759366834485846,0.03355307198647526,0.0,0.0022321428571428575,0.0033482142857142855,0.0022321428571428575,0.0,0.08182524137219085,0.008885708127564413,0.0,0.0,0.0,0.0,0.0,0.003780045748665918,0.052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600.0,0.004894293820575862,0.07881863923164359,0.0,0.00390625,0.00022584230354308978,0.010795341086909452,0.01097290645065853,0.0,0.011866349870267679,0.009685094509058686,0.010757161936902283,0.0,0.010282061319285538,0.016812496217541557,0.00570360626445709,0.001953125,0.009518646153023053,0.01752134344541218,0.001674107142857143,0.0021034298858399157,0.00914740324006031,0.00603537445460088,0.6560733964661917,0.0,0.008160197017529599,0.03529306952044132,0.0026738216078224606,0.026950335939704983,0.0055959504909222565,0.005916729174288085,0.0030384605671488073,0.2853808008423115,0.017621738986966125,0.0016987440202730225,0.014930864120602823,0.00866952750557632,0.015755775169217005,0.019031975811226693,0.010487397844803412,0.0018491863490829729,0.015303147061377108,0.03209704478831891,0.6557726186246137,0.0,0.006096813442947902,0.45841255278103454,0.07625435431925812,0.6411830357142857,0.0029500863110462376,0.05529415989053474,0.007542888557843721,0.5622124686793523,0.016788664330577983,0.20410819025059507,0.016190043148517005,0.08824190594535551,0.014659252748979959,0.016875906509685675,0.013748806732200705,0.0,0.015109396968697624,0.01600868603214081,0.6417410714285714,0.0,0.07987192829209587,0.6250191359199421,0.010547422097170613,0.008053720510071648,0.04082651523460868,0.6615225607085243,0.0028952104674969783,0.353154186696212,0.025352072314883962,0.6696412315611113,0.009144019826654358,0.007953606540460192,0.008536803441378065,0.3009740314653081,0.01958438149950915,0.003627232142857143,0.011423856759727704,0.4951698103348749,0.0,0.0,0.6247316110059207,0.0077002748934320376,0.008167502445423221,0.0,0.2888320050794567,0.5490274693381697,0.0013551070196928623,0.0,0.06681015142217753,0.17142777525347075,0.002779470666587303,0.0,0.00782413731726072,0.02481826336476645,0.0,0.0,0.0007647230763320064,0.04532313259660653,0.0,0.05985511522220643,0.004063513221388937,0.0,0.0,0.0,0.0,0.0,0.0040546723877497625,0.03690249245433428,0.0,0.0,0.0051825969611718516,0.0,0.0,0.0,0.0,0.0
5700.0,0.01326618245390629,0.07607772793476922,0.0,0.0,0.019284341681155906,0.007797926009574756,0.010161598915252984,0.001982924602248261,0.006431440139813478,0.011653834792353877,0.009086504418768444,0.0,0.00955447909819524,0.006644095156128229,0.018093718816384628,0.0,0.007933134735788362,0.006195139235435776,0.0,0.0,0.013728301768919616,0.029776626104346046,0.6677313205531124,0.0,0.01858771310583853,0.041673374196685556,0.02186184538126745,0.05485329118279614,0.007720933381917943,0.015385284567314311,0.004155764609396047,0.29396886546209283,0.010902886101928919,0.007090724866937471,0.005371407375987689,0.008007425607458096,0.0050694536626013946,0.014779797407184957,0.007357278379602521,0.0,0.011223237587185004,0.028725856997223506,0.6696428571428575,0.0,0.00872970501292038,0.4281304140735884,0.08753294997791715,0.5941607584764841,0.007317520650300669,0.0953852213602633,0.011679784740365856,0.5708392942545292,0.0,0.22884391434394977,0.0025999472390701973,0.12576946873484485,0.008408291810275935,0.008012326262901246,0.004144637001965806,0.0,0.007650759405830792,0.007529168619979669,0.6358816964285716,0.0,0.05580357142857142,0.6138392857142856,0.0083768769607027,0.0108922615594361,0.03493972547315244,0.6533249469279485,0.005608197744665834,0.38188984649784014,0.0,0.6519121977768711,0.004119618773789047,0.00734914118091869,0.009584376730631103,0.3022645007159991,0.0,0.0021309631647817716,0.013312303578783989,0.485692912308111,0.0,0.0,0.6696428571428575,0.010356239513208982,0.0,0.0,0.2919458298092541,0.5414341517857143,0.006680279669478144,0.0,0.09699942965042792,0.19538410762663483,0.007552818809848377,0.0,0.009704962205062175,0.0,0.0,0.0,0.0,0.03466945704853272,0.0,0.04854910714285714,0.008204241954337436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012317578396943607,0.007337749086998342,0.0,0.0,0.0,0.0,0.0
5800.0,0.007692019107045522,0.09724030776094088,0.0,0.0,0.006853963439683593,0.005778834243450248,0.005511713974344653,0.0023511798732906873,0.005061768785661749,0.008382701757385513,0.0023462667370068337,0.0,0.002071198897463991,0.006390480531402225,0.007485120198459359,0.0,0.005034334673360833,0.008089655002671541,0.0,0.0,0.006478424303105155,0.005352228805075636,0.6415258497611918,0.0,0.01069966666561633,0.07736166307317337,0.010539989452345633,0.11026715340244195,0.003947389777434326,0.008241298833897712,0.010837735691139829,0.30731575795477645,0.0,0.01751799299997165,0.0074765644993689765,0.02379158833230851,0.013586384448718397,0.003088293689430927,0.007230623734176601,0.0,0.0074230790055000466,0.05333232241458302,0.6116545129296675,0.0,0.013600412693172586,0.4167595893676318,0.0732061451626916,0.6138392857142856,0.0,0.0736843492366725,0.014989112270802407,0.5082329200792342,0.015428056840950569,0.22509086805318904,0.016881431409080192,0.13453679023343038,0.020717550540921656,0.015659230662922817,0.009959266611199462,0.0,0.012685311231167657,0.034316546976903284,0.6277901785714288,0.0,0.08086255914752016,0.607772089067509,0.019326766331761874,0.007579115555558566,0.0,0.6647226780046739,0.015318148837983114,0.339010445277454,0.013909234453552095,0.666239289590689,0.00933141689732245,0.007797374860376768,0.02143313376325307,0.30744918342612626,0.007092058586405592,0.0,0.0065624849983436494,0.5085992151013867,0.0,0.0,0.6395451039817585,0.007466401422364858,0.0011160714285714287,0.0,0.2650669642857144,0.5623756282106528,0.011992953966735768,0.0,0.07145357503624045,0.1912775906739631,0.02124062416322964,0.0,0.01921004126026271,0.005884340333675189,0.0,0.0,0.004124937559898293,0.021170490039506874,0.0,0.05996680856611393,0.0,0.0,0.0,0.0,0.0,0.0,0.0038392089035934394,0.0,0.0,0.0037951096952326276,0.00440740615312393,0.0,0.0,0.0,0.0,0.0
5900.0,0.010647430607945685,0.023462832907838235,0.0,0.004251058635232754,0.005204596352556962,0.018908813181383644,0.006084312281712773,0.0,0.006818465914286009,0.0051707278477074615,0.016162663936581365,0.0,0.013611975961318095,0.004505372164827551,0.008218288057715385,0.001674107142857143,0.01873748182990247,0.005880301107876695,0.0,0.0,0.017774249610557635,0.020593090694753836,0.605145597120667,0.0,0.011256795026246913,0.07614304143454537,0.013706840238576152,0.12137680013359464,0.011029892209656436,0.007782243858376672,0.0035768881883029725,0.2926047825986247,0.004665235491319222,0.006288234665315281,0.014006911976493796,0.005237168777091263,0.013600716993187401,0.010504415157085344,0.017398662462502577,0.0,0.0159145712552833,0.07082088809408044,0.6000180414796693,0.0,0.02226787950942553,0.3908205742310153,0.09027024505390621,0.6116071428571428,0.011768720656128778,0.0849763867717583,0.012299424178651456,0.3936884495604696,0.008544013002721795,0.22634889390816298,0.012917508966737061,0.15579090337992688,0.01343805170182696,0.0028677448063025067,0.02317641444434896,0.0,0.021595150401113244,0.05512124426567093,0.6276506696428573,0.0,0.06365758924033965,0.5993303571428571,0.06210119210163189,0.01984430775469709,0.010730764567630826,0.6603603244148973,0.022564337702706685,0.43148524194037163,0.00449703812235456,0.6390039837985204,0.018130131354587773,0.013388261969807514,0.011474717521626902,0.37263032801061796,0.007355148660665119,0.0021668349949084524,0.036822747486923706,0.4094277332798964,0.0,0.0,0.5800789237003028,0.05290639395162948,0.019394499089695715,0.0,0.28318588272547823,0.41931116594049767,0.006460896131277562,0.0,0.07988064742127636,0.2363248226691182,0.007950294345063912,0.0,0.007575388689140876,0.01277148386584801,0.0,0.0,0.0035635480856433333,0.009362276068650824,0.0,0.05399510013889719,0.0,0.0,0.0,0.0,0.0,0.0,0.008256505240962822,0.0005580357142857144,0.0,0.0,0.008151960061227799,0.0,0.0,0.0,0.0,0.0
